time,z,phi,theta,z_dot,phi_dot,theta_dot,u1_fl,u2_fr,u3_rl,u4_rr
1.02,0.012172727074246376,0.01636208864277505,-0.011901234210318313,-0.035647718027982445,-0.05143357376855235,0.03535982409760515,-0.00017939042,0.00044117635,0.0004056841,0.00038195262
1.03,0.011821419585604665,0.015855749994207937,-0.011552836550627688,-0.03461880165457359,-0.04984248288922546,0.03432483313088752,-0.00018106122,0.00044098403,0.00040361658,0.00037975283
1.04,0.011480252047330018,0.015365075042607014,-0.011214636583217813,-0.03361958301543391,-0.04830057767875322,0.03332013565329549,-0.00018268358,0.00044079823,0.00040161237,0.00037761359
1.05,0.01114893178856675,0.014889579553039729,-0.010886335827787611,-0.03264920499474995,-0.0468063416182499,0.03234484513247632,-0.00018425751,0.0004406236,0.0003996715,0.00037554884
1.06,0.01082717458546251,0.014428794222975267,-0.0105676445390174,-0.03170683518787298,-0.04535830451595541,0.03139810097628411,-0.00018578768,0.00044044992,0.00039779022,0.00037354836
1.07,0.010514704417431544,0.01398226422609874,-0.010258281451037236,-0.030791665228452468,-0.04395504109705073,0.030479067762796054,-0.00018726848,0.00044028508,0.00039596856,0.00037160283
1.08,0.01021125323039607,0.013549548769749032,-0.009957973529586644,-0.02990291006785546,-0.04259516968757264,0.02958693447255444,-0.0001887111,0.00044012023,0.0003941916,0.0003697225
1.09,0.009916560706865684,0.013130220665133275,-0.009666455731260787,-0.029039807326317255,-0.04127735097404978,0.028720913835980678,-0.00019011088,0.00043996656,0.00039247796,0.00036789803
1.1,0.009630374042737786,0.012723865910450018,-0.009383470769674126,-0.028201616599633387,-0.04000028666546028,0.027880241605370625,-0.00019147061,0.00043981662,0.0003908202,0.00036613503
1.11,0.009352447730559228,0.012330083286570264,-0.009108768888502143,-0.02738761885769525,-0.038762718316374956,0.0270641759053657,-0.0001927875,0.00043967133,0.0003891997,0.00036442326
1.12,0.00908254334883647,0.01194848396459937,-0.008842107641351517,-0.026597115836957983,-0.037563426128942715,0.02627199651933458,-0.0001940662,0.00043952884,0.00038763508,0.00036275806
1.1300000000000001,0.008820429357518634,0.011578691125444589,-0.008583251677926451,-0.0258294294145275,-0.03640122775065682,0.025503004339135896,-0.00019530766,0.00043939473,0.00038611516,0.0003611506
1.1400000000000001,0.008565880899489344,0.011220339590633547,-0.008331972536254015,-0.025083901031179617,-0.035274977223247614,0.024756520707394744,-0.00019651279,0.00043926155,0.00038464367,0.0003595897
1.1500000000000001,0.008318679607679227,0.010873075464301489,-0.008088048441134244,-0.024359891143701365,-0.03418356380402285,0.024031886828606266,-0.00019768532,0.00043913582,0.00038322434,0.00035808096
1.16,0.008078613417778305,0.010536555786113512,-0.007851264108399892,-0.02365677865381952,-0.033125910953955964,0.02332846319606144,-0.00019882433,0.00043901335,0.00038183853,0.000356616
1.17,0.007845476386283998,0.010210448194502453,-0.007621410555092192,-0.022973960410157375,-0.03210097528809346,0.02264562898329276,-0.00019992515,0.000438896,0.00038049743,0.00035519758
1.18,0.007619068513848506,0.00989443060031546,-0.007398284915148141,-0.022310850648892346,-0.03110774554362592,0.021982781547258703,-0.00020099618,0.0004387782,0.00037919357,0.00035382016
1.19,0.007399195573721692,0.009588190870371499,-0.007181690260297473,-0.021666880531190192,-0.030145241628208794,0.02133933588508115,-0.00020203646,0.0004386683,0.00037793443,0.00035248837
1.2,0.007185668945158643,0.009291426520532962,-0.0069714354262424985,-0.02104149761542972,-0.02921251366940111,0.020714724120228248,-0.00020304881,0.00043856213,0.0003767088,0.00035119848
1.21,0.0069783054516387505,0.009003844418132668,-0.006767334843994766,-0.020434165420048295,-0.028308641093983358,0.02010839498547177,-0.00020402763,0.0004384569,0.00037552044,0.0003499468
1.22,0.006776927203687462,0.008725160493650028,-0.0065692083761779655,-0.01984436294202726,-0.027432731699595096,0.019519813345818433,-0.00020497665,0.00043835724,0.00037436932,0.00034873607
1.23,0.0065813614463338145,0.00845509946114186,-0.0063768811580416085,-0.01927158421046774,-0.026583920830072626,0.0189484597334165,-0.00020590331,0.00043825898,0.00037325546,0.00034755887
1.24,0.006391440410875101,0.008193394547145157,-0.0061901834430796825,-0.01871533787091832,-0.025761370507373958,0.018393829891725645,-0.00020679645,0.000438164,0.00037216768,0.0003464152
1.25,0.00620700117092352,0.00793978722795347,-0.00600895045336834,-0.018175146745808328,-0.02496426862392075,0.017855434288875118,-0.0002076719,0.00043807598,0.0003711246,0.0003453144
1.26,0.0060278855027431615,0.007694026974837088,-0.0058330222339867,-0.01765054741561315,-0.02419182816133003,0.017332797783234228,-0.00020851474,0.00043798843,0.00037010387,0.0003442443
1.27,0.005853939749488795,0.007455871007192339,-0.0056622435118861385,-0.017141089855789073,-0.023443286386933514,0.016825459075190313,-0.00020933338,0.00043790182,0.0003691204,0.00034320774
1.28,0.005685014689353657,0.007225084053361679,-0.00549646355895407,-0.01664633702015765,-0.022717904121763628,0.016332970408968073,-0.00021013059,0.00043782452,0.000368163,0.00034220563
1.29,0.005520965407602461,0.007001438118529918,-0.005335536058903317,-0.0161658644789722,-0.02201496505656043,0.015854897111109774,-0.00021090638,0.00043774256,0.00036722794,0.00034123054
1.3,0.005361651172157926,0.0067847122598938495,-0.005179318978218619,-0.01569926007000964,-0.021333774983706217,0.015390817237484531,-0.00021165423,0.00043766713,0.00036633387,0.0003402871
1.31,0.005206935312976045,0.006574692368982138,-0.0050276744407199425,-0.015246123491975924,-0.02067366113303546,0.014940321203721697,-0.00021238346,0.00043759262,0.00036546215,0.00033936976
1.32,0.005056685104815342,0.006371170960390882,-0.004880468605899329,-0.014806066028229915,-0.020033971552158733,0.0145030114008296,-0.0002130922,0.00043752044,0.0003646128,0.00033848407
1.33,0.004910771653281994,0.006173946966932122,-0.004737571550833064,-0.014378710171472542,-0.019414074445032046,0.014078501863153351,-0.00021377951,0.00043745106,0.00036379322,0.00033762818
1.34,0.0047690697843460455,0.005982825541308387,-0.004598857155451162,-0.013963689303292821,-0.01881335752814643,0.01366641792943327,-0.00021444727,0.00043738447,0.000362996,0.00033679185
1.35,0.004631457936921937,0.005797617863932781,-0.00446420299130854,-0.0135606474011022,-0.018231227444152277,0.013266395882355462,-0.00021509174,0.00043731695,0.00036222115,0.00033598533
1.36,0.004497818058574216,0.0056181409565708405,-0.004333490213546849,-0.013169238707674388,-0.01766710918403397,0.012878082668599834,-0.00021572132,0.00043725688,0.0003614761,0.00033520395
1.37,0.004368035504314623,0.005444217501689555,-0.004206603455891276,-0.012789127442199922,-0.017120445523505005,0.012501135573457675,-0.0002163332,0.00043719728,0.00036074966,0.00033444772
1.3800000000000001,0.0042419989382109285,0.0052756756673961736,-0.004083430728860438,-0.012419987526608545,-0.01659069646877293,0.012135221903592685,-0.00021692365,0.00043714093,0.0003600493,0.00033371383
1.3900000000000001,0.004119600237878822,0.005112348937901669,-0.003963863320981558,-0.012061502283813428,-0.01607733870610025,0.011780018702437096,-0.00021749735,0.00043708412,0.00035936758,0.0003330023
1.4000000000000001,0.004000734401721105,0.00495407594914849,-0.003847795702833482,-0.01171336418848185,-0.015579865118008688,0.011435212469330764,-0.000218058,0.00043702684,0.00035870075,0.00033231033
1.41,0.0038852994587681364,0.0048007003293971395,-0.0037351254339079904,-0.011375274596928636,-0.015097784276223767,0.011100498876996906,-0.00021860003,0.00043697655,0.00035806,0.00033164443
1.42,0.0037731963813134096,0.004652070544829292,-0.003625753072168389,-0.011046943459031736,-0.014630619945464982,0.010775582514037391,-0.00021912716,0.0004369244,0.00035743788,0.0003309953
1.43,0.003664328999968263,0.004508039750004731,-0.0035195820862732544,-0.010728089119697656,-0.014177910608656214,0.010460176610157218,-0.00021963939,0.00043687643,0.00035683438,0.00033036852
1.44,0.0035586039211075076,0.0043684656428160775,-0.0034165187704047824,-0.01041843804203045,-0.013739209041185065,0.010154002789346741,-0.00022013672,0.00043682568,0.0003562458,0.00032975757
1.45,0.003455930446742737,0.004233210323956733,-0.003316472161581493,-0.010117724596619337,-0.013314081835563268,0.00985679082011606,-0.00022061449,0.00043678097,0.00035567954,0.00032917084
1.46,0.003356220496785639,0.0041021401607726,-0.0032193539593672335,-0.009825690796273495,-0.012902108998437028,0.009568278385566523,-0.00022108294,0.0004367386,0.00035513565,0.00032860087
1.47,0.0032593885335157995,0.003975125655254837,-0.003125078447862282,-0.009542086117668406,-0.01250288352618336,0.009288210856968597,-0.00022153743,0.00043669576,0.0003545992,0.0003280458
1.48,0.003165351488063873,0.0038520413161095475,-0.0030335624201447624,-0.009266667278288383,-0.012116011013347161,0.009016341031438136,-0.00022197794,0.00043665385,0.0003540814,0.00032751122
1.49,0.003074028689190348,0.003732765534812248,-0.0029447251048343144,-0.008999198000972285,-0.011741109247843055,0.008752428966926993,-0.00022240356,0.00043661334,0.00035357848,0.00032698782
1.5,0.00298534179411801,0.0036171804655783365,-0.0028584880947895223,-0.008739448836847363,-0.011377807832138117,0.008496241723581127,-0.00022281986,0.00043657375,0.0003530942,0.00032648584
1.51,0.0028992147213223398,0.0035051719089132156,-0.0027747752778470545,-0.008487196952178956,-0.01102574784531959,0.008247553210885916,-0.00022322126,0.00043653697,0.00035261735,0.00032599224
