time,z,phi,theta,z_dot,phi_dot,theta_dot,u1_fl,u2_fr,u3_rl,u4_rr
1.11,1.6193074710775634e-06,0.41457888515922636,-0.15855315870344625,-6.467267085810521e-07,0.3329134137098909,-0.1230798730027977,2.2996217e-05,0.00042097783,0.00043499842,7.946836e-05
1.12,1.6133995478376404e-06,0.4178568615828315,-0.15976588814885936,-5.379988756682025e-07,0.3227327065129402,-0.11948365427824587,-1.8440187e-06,0.00044839503,0.00043956563,0.00010135071
1.1300000000000001,1.608603307669744e-06,0.4210345425552593,-0.16094317940404984,-4.2463794609347605e-07,0.3128530362418235,-0.11599174396520986,-2.5253743e-05,0.0004723291,0.00044826046,0.000119110104
1.1400000000000001,1.6049501158430316e-06,0.4241148999783401,-0.16208606091371314,-3.0954276859126223e-07,0.3032667159362221,-0.11260122498165716,-4.7979876e-05,0.0004955488,0.0004566759,0.00013634237
1.1500000000000001,1.602449735787903e-06,0.42710082903177143,-0.16319553229915115,-1.9418090619068635e-07,0.29396609218898817,-0.10930924981006683,-7.0033595e-05,0.0005180803,0.00046484545,0.00015307078
1.16,1.60109889782698e-06,0.4299951487113352,-0.16427256503448315,-7.970099002269853e-08,0.28494358463629194,-0.1061130366772831,-9.143166e-05,0.0005399445,0.00047275797,0.00016930094
1.17,1.6008839326741844e-06,0.43280060264437986,-0.1653181031080541,3.295949977473765e-08,0.27619170249121255,-0.10300987027312876,-0.00011221133,0.00056115305,0.00048041716,0.00018504867
1.18,1.601782689758805e-06,0.4355198600571393,-0.16633306368815023,1.4303669159664027e-07,0.26770305843549885,-0.09999710191037733,-0.0001323726,0.00058173435,0.00048783794,0.0002003354
1.19,1.6037664053648798e-06,0.43815551686922594,-0.16731833778938257,2.4996572761040267e-07,0.2594703802134785,-0.09707214950398346,-0.00015194714,0.0006017084,0.0004950203,0.0002151723
1.2,1.6068012660265345e-06,0.4407100968931213,-0.16827479093702993,3.532980498262608e-07,0.2514865200856584,-0.09423249719505271,-0.0001709424,0.0006210897,0.0005019717,0.00022957148
1.21,1.6108495789002856e-06,0.44318605311954284,-0.1692032638266768,4.5270273245670114e-07,0.24374446258843727,-0.09147569479194297,-0.00018937886,0.00063989544,0.000508707,0.00024354877
1.22,1.6158708497359777e-06,0.4455857690719828,-0.17010457297707315,5.479473608166953e-07,0.23623733064646996,-0.08879935698127293,-0.00020727888,0.0006581419,0.0005152114,0.00025711348
1.23,1.6218225289425307e-06,0.4479115602153068,-0.17097951137477055,6.388517085262506e-07,0.22895839030432688,-0.08620116247485297,-0.00020245183,0.0006561619,0.00054455176,0.00025534304
1.24,1.628702150088066e-06,0.45016567601340396,-0.1718288490680419,7.333383900431785e-07,0.22190117275600046,-0.0836788449795929,-0.00019544084,0.00065216655,0.00057542697,0.00025205268
1.25,1.636540697952619e-06,0.4523503013371413,-0.17265333379762618,8.304684922888358e-07,0.21505923176611424,-0.08123020881748502,-0.00018865056,0.0006482997,0.0006053485,0.00024887593
1.26,1.6453562296645851e-06,0.4544675572870825,-0.17345369165578248,9.286193384298269e-07,0.20842626003608944,-0.0788531197423171,-0.00018207356,0.0006445567,0.00063436106,0.00024579698
1.27,1.6551521889228405e-06,0.4565195026634358,-0.17423062768915268,1.0264816634852765e-06,0.20199610482552094,-0.07654550267238447,-0.0001757089,0.0006409306,0.0006624721,0.00024282234
1.28,1.6659201857619028e-06,0.4585081355110709,-0.17498482648423752,1.1229908113950821e-06,0.19576276774528714,-0.07430534044969919,-0.00016954541,0.00063742837,0.0006897226,0.00023995014
1.29,1.6776424319436694e-06,0.46043539466057365,-0.17571695274022633,1.2173244676888996e-06,0.18972040418201852,-0.07213067255390956,-0.00016357936,0.0006340351,0.0007161312,0.00023716642
1.3,1.690293708690911e-06,0.46230316126089965,-0.17642765182889136,1.308814312060966e-06,0.18386332220691987,-0.07001959380273015,-0.00015780237,0.00063075544,0.0007417239,0.00023448793
1.31,1.7038430220444852e-06,0.4641132602987996,-0.17711755034126755,1.3969682208055438e-06,0.1781859810338249,-0.06797025301094299,-0.00015221257,0.0006275815,0.0007665269,0.00023188768
1.32,1.7182549667517856e-06,0.46586746210185676,-0.17778725662119357,1.4813931165169467e-06,0.17268298928941322,-0.065980851702986,-0.00014679506,0.0006245128,0.0007905625,0.00022937963
1.33,1.7334908587925983e-06,0.4675674838220807,-0.1784373612856429,1.5618223698770441e-06,0.16734910286620844,-0.06404964276144309,-0.00014155637,0.0006215456,0.00081386045,0.00022695912
1.34,1.749509748270935e-06,0.46921499089726204,-0.17906843773161857,1.6380670276722667e-06,0.1621792226269458,-0.06217492909181089,-0.00013648719,0.0006186771,0.00083642825,0.00022461591
1.35,1.76626908454282e-06,0.4708115984883192,-0.17968104263019302,1.7099941545973815e-06,0.15716839190543502,-0.060355062384689816,-0.00013157539,0.000615899,0.0008582957,0.00022235466
1.36,1.7837253616776617e-06,0.4723588728910051,-0.18027571640755882,1.7775432857146406e-06,0.15231179388250982,-0.058588441760511874,-0.00012682192,0.0006132177,0.00087948516,0.00022017071
1.37,1.8018347188437429e-06,0.47385833292040996,-0.1808529837131024,1.840702318559828e-06,0.14760474877584032,-0.056873512526860896,-0.00012222305,0.000610624,0.00090001896,0.00021806126
1.3800000000000001,1.820553342770166e-06,0.47531145126724456,-0.18141335387489146,1.8994917731689842e-06,0.14304271100849109,-0.05520876490583629,-0.00011777505,0.0006081159,0.00091991946,0.0002160254
1.3900000000000001,1.8398377993906414e-06,0.47671965582520537,-0.1819573213427003,1.9539658139247184e-06,0.13862126626165364,-0.05359273281361599,-0.000113777816,0.0005922136,0.0009397231,0.00019770721
